date,Turnover
2022-01-04,0.05267726256667516
2022-01-05,2.6641635520292817
2022-01-06,3.1364738249042494
2022-01-07,3.0672566900576093
2022-01-10,2.97686064350056
2022-01-11,2.8596925383426797
2022-01-12,3.2260894758703613
2022-01-13,2.929352465340137
2022-01-14,2.590648415123249
2022-01-17,2.8252663626817336
2022-01-18,2.7379044623513673
2022-01-19,2.6164683109031492
2022-01-20,2.7921805877988457
2022-01-21,2.649846121354107
2022-01-24,2.9453564654862934
2022-01-25,2.524104361531906
2022-01-26,2.7966778500055165
2022-01-27,3.039049938550649
2022-01-28,3.2301979853877976
2022-02-07,2.964952691058213
2022-02-08,3.021617976105146
2022-02-09,2.4832603814949508
2022-02-10,3.1535090674841713
2022-02-11,2.4410195149518255
2022-02-14,2.8365686355990674
2022-02-15,2.9159238907568645
2022-02-16,3.3878047541110288
2022-02-17,2.9979260979342945
2022-02-18,3.192585793972637
2022-02-21,2.890769027408635
2022-02-22,3.0064046645598985
2022-02-23,2.8047275374234557
2022-02-24,2.898823825243651
2022-02-25,3.9497675374141847
2022-02-28,2.9807059744888886
2022-03-01,3.1198913213101447
2022-03-02,3.085486517428229
2022-03-03,2.610920719562303
2022-03-04,2.8007185991804446
2022-03-07,2.4270756429394655
2022-03-08,2.5658640927699174
2022-03-09,2.322927489169828
2022-03-10,3.7356188608213645
2022-03-11,3.410424861704376
2022-03-14,2.829070560399019
2022-03-15,1.7398265152704677
2022-03-16,3.2306407595616218
2022-03-17,2.6653462292387387
2022-03-18,3.0779971857066006
2022-03-21,3.070560325261366
2022-03-22,3.012370734175092
2022-03-23,3.138617418216449
2022-03-24,2.9251700609365052
2022-03-25,2.852739148020046
2022-03-28,2.4709771427674228
2022-03-29,2.89877200113002
2022-03-30,3.2827603015317814
2022-03-31,2.9037420284619726
2022-04-01,2.7894004006818793
2022-04-06,2.7344788322796214
2022-04-07,2.719262442923758
2022-04-08,2.5804246881839976
2022-04-11,2.476494388494496
2022-04-12,3.2481440586680193
2022-04-13,3.0957830720890853
2022-04-14,3.1202366816659572
2022-04-15,3.1185352353571014
2022-04-18,2.706394640531833
2022-04-19,2.939425554535876
2022-04-20,3.0634047362566053
2022-04-21,1.8804780398373884
2022-04-22,2.519348669942935
2022-04-25,2.55373778171288
2022-04-26,2.6381111170051526
2022-04-27,3.1138359525892567
2022-04-28,3.0122254116488643
2022-04-29,3.1466372246376757
2022-05-05,2.848982740713864
2022-05-06,2.8461465242370467
2022-05-09,3.220529090182498
2022-05-10,3.357480819236001
2022-05-11,3.264058322676775
2022-05-12,2.871568127657542
2022-05-13,3.445915977979613
2022-05-16,3.0321983104043317
2022-05-17,3.0087350613028727
2022-05-18,3.0523651424666602
2022-05-19,3.2646209154185044
2022-05-20,2.72119742847696
2022-05-23,2.843168517372942
2022-05-24,2.7356179057602823
2022-05-25,2.7648051517825096
2022-05-26,3.262523121079993
2022-05-27,3.0860905329341137
2022-05-30,2.9327668793789217
2022-05-31,3.0247261337619182
2022-06-01,2.944837878789022
2022-06-02,2.6043167847061217
2022-06-06,2.5277712450228678
2022-06-07,2.874311438213056
2022-06-08,3.803286369592373
2022-06-09,2.7363486553231975
2022-06-10,3.2048142088339397
2022-06-13,2.833132604514912
2022-06-14,3.4656471112649516
2022-06-15,2.6547146257117746
2022-06-16,2.836372192594659
2022-06-17,3.089970417227994
2022-06-20,2.760770302344124
2022-06-21,2.768992022098802
2022-06-22,2.9367088689672003
2022-06-23,3.0443815801937117
2022-06-24,2.664804983518456
2022-06-27,3.02711738711718
2022-06-28,3.094769324881256
2022-06-29,2.8087075583988987
2022-06-30,3.069734057703921
2022-07-01,2.884744108197925
2022-07-04,2.7972509454468817
2022-07-05,2.9136747891120693
2022-07-06,3.1607863307124835
2022-07-07,2.9833837816284188
2022-07-08,3.048571442800842
2022-07-11,2.5369880468034602
2022-07-12,2.8033943935760837
2022-07-13,2.7885976874991494
2022-07-14,2.8862017186400917
2022-07-15,2.7602681992929683
