date,datetime,IC
2022-01-06,2022-01-06 02:00:00+00:00,0.00429632501427737
2022-01-06,2022-01-06 02:15:00+00:00,0.014569000393307297
2022-01-06,2022-01-06 02:30:00+00:00,0.027548104525534804
2022-01-06,2022-01-06 02:45:00+00:00,0.030848568082150116
2022-01-06,2022-01-06 03:00:00+00:00,0.02534340840054607
2022-01-06,2022-01-06 03:15:00+00:00,0.004977907099498032
2022-01-06,2022-01-06 03:30:00+00:00,-0.013342154962414955
2022-01-06,2022-01-06 05:15:00+00:00,-0.012649174203669346
2022-01-06,2022-01-06 05:30:00+00:00,-0.010122119397843927
2022-01-06,2022-01-06 05:45:00+00:00,-0.006041246007896731
2022-01-06,2022-01-06 06:00:00+00:00,-0.012082066863701517
2022-01-06,2022-01-06 06:15:00+00:00,-0.011274726495698585
2022-01-06,2022-01-06 06:30:00+00:00,-0.012332590088701547
2022-01-06,2022-01-06 06:45:00+00:00,-0.02067322945124313
2022-01-06,2022-01-06 07:00:00+00:00,
2022-01-07,2022-01-07 01:45:00+00:00,-0.00797866002353815
2022-01-07,2022-01-07 02:00:00+00:00,-0.012998907838803118
2022-01-07,2022-01-07 02:15:00+00:00,-0.00830357101411519
2022-01-07,2022-01-07 02:30:00+00:00,-0.016964875088688124
2022-01-07,2022-01-07 02:45:00+00:00,-0.025289513341010955
2022-01-07,2022-01-07 03:00:00+00:00,-0.027752299785219894
2022-01-07,2022-01-07 03:15:00+00:00,-0.02045619614897016
2022-01-07,2022-01-07 03:30:00+00:00,0.0022472609840848085
2022-01-07,2022-01-07 05:15:00+00:00,0.021129778536686898
2022-01-07,2022-01-07 05:30:00+00:00,0.019649106521141557
2022-01-07,2022-01-07 05:45:00+00:00,0.0063639445075353894
2022-01-07,2022-01-07 06:00:00+00:00,-0.012737330654425255
2022-01-07,2022-01-07 06:15:00+00:00,-0.017958748809732656
2022-01-07,2022-01-07 06:30:00+00:00,-0.026564652763681345
2022-01-07,2022-01-07 06:45:00+00:00,-0.01896464185261672
2022-01-07,2022-01-07 07:00:00+00:00,
2022-01-10,2022-01-10 01:45:00+00:00,-0.03376009217213483
2022-01-10,2022-01-10 02:00:00+00:00,-0.010845767098324684
2022-01-10,2022-01-10 02:15:00+00:00,0.007651532128781825
2022-01-10,2022-01-10 02:30:00+00:00,-0.004001035070445798
2022-01-10,2022-01-10 02:45:00+00:00,-0.024784119609488082
2022-01-10,2022-01-10 03:00:00+00:00,-0.03577265128299544
2022-01-10,2022-01-10 03:15:00+00:00,-0.033867849926107065
2022-01-10,2022-01-10 03:30:00+00:00,-0.02855891379418549
2022-01-10,2022-01-10 05:15:00+00:00,-0.01623047843660569
2022-01-10,2022-01-10 05:30:00+00:00,-0.00682401135477603
2022-01-10,2022-01-10 05:45:00+00:00,-0.004213662328679978
