date,IC
2022-01-06,0.0006475718602959964
2022-01-07,-0.009771953784756862
2022-01-10,-0.014217031760444015
2022-01-11,-0.061499951814496905
2022-01-12,0.0430725216900196
2022-01-13,0.0397213746869043
2022-01-14,0.014449384555382711
2022-01-17,-0.037341144319101294
2022-01-18,-0.0434090162995067
2022-01-19,0.0012031147792131388
2022-01-20,-0.11262212395784678
2022-01-21,-0.03430887301742856
2022-01-24,0.004856330758937622
2022-01-25,-0.047137865477884885
2022-01-26,-0.006966095776706735
2022-01-27,-0.0590541558820853
2022-01-28,-0.06330753686376703
2022-02-07,-0.016915361682948993
2022-02-08,0.0032391431771066634
2022-02-09,-0.005987356050453906
2022-02-10,-0.03162837357111579
2022-02-11,-0.060625687198326075
2022-02-14,-0.034804580311036525
2022-02-15,-0.09490469981233994
2022-02-16,-0.007613084207665076
2022-02-17,-0.0853900570533522
2022-02-18,0.04306411913625991
2022-02-21,-0.013620653619136133
2022-02-22,-0.04842931716709605
2022-02-23,-0.0040103801676447375
2022-02-24,-0.06947114224154897
2022-02-25,0.05519602798604041
2022-02-28,-0.07455860384083905
2022-03-01,-0.05713212004433485
2022-03-02,0.06441242469913257
2022-03-03,0.010206730143520653
2022-03-04,0.06058781131341175
2022-03-07,0.008795872726213077
2022-03-08,0.09816928764813568
2022-03-09,-0.024359502161988397
2022-03-10,-0.01796832157094053
2022-03-11,0.05191446021326065
2022-03-14,0.10850346177028825
2022-03-15,0.11213458409813377
2022-03-16,-0.11842208758213277
2022-03-17,-0.05772418994793994
2022-03-18,-0.03712387981591952
2022-03-21,-0.033842989563357934
2022-03-22,-0.0856801047606938
2022-03-23,-0.03515238409680454
2022-03-24,-0.03724102455010062
2022-03-25,-0.040536282913432156
2022-03-28,-0.047179146281878914
2022-03-29,-0.10645782271153714
2022-03-30,0.004814475232705663
2022-03-31,-0.03136859564931574
2022-04-01,-0.04522854140947493
2022-04-06,-0.029013521137751543
2022-04-07,0.032187770014884015
2022-04-08,0.06862553145955609
2022-04-11,-0.05479011860910717
2022-04-12,0.014785550218921084
2022-04-13,0.015730766143308865
2022-04-14,0.019493492546001426
2022-04-15,-0.05489160043373976
2022-04-18,-0.0706094258388346
2022-04-19,-0.02448877225652966
2022-04-20,0.04195810803817239
2022-04-21,0.05003261308779946
2022-04-22,0.0453599853928763
2022-04-25,0.002841033271223332
2022-04-26,-0.03308191736321933
2022-04-27,0.014412242970738991
2022-04-28,-0.08915076839984745
2022-04-29,0.0006098921540473749
2022-05-05,0.0828250451055128
2022-05-06,-0.052657682725341055
2022-05-09,-0.02715903220661712
2022-05-10,-0.01749449329285048
2022-05-11,-0.03470761905690251
2022-05-12,-0.045143265083996326
2022-05-13,-0.034634557381412856
2022-05-16,-0.03069395524427722
2022-05-17,-0.0667702189639032
2022-05-18,0.00411195185180195
2022-05-19,-0.09602405629549475
2022-05-20,-0.005742485744240893
2022-05-23,-0.02279317172878282
2022-05-24,-0.038410413117229855
2022-05-25,-0.041456826442976845
2022-05-26,-0.04426254027341289
2022-05-27,0.03193113754135744
2022-05-30,0.007985058808579098
2022-05-31,-0.026247547552761277
2022-06-01,0.0352011194206342
2022-06-02,0.01815103476793974
2022-06-06,-0.060185109410329646
2022-06-07,-0.030689307879258318
2022-06-08,-0.025062166458001477
2022-06-09,-0.035979565137833465
2022-06-10,-0.0018050388164321935
2022-06-13,0.011387604008926197
2022-06-14,-0.09756547597852787
2022-06-15,-0.017840037934750207
2022-06-16,0.017629530660835033
2022-06-17,-0.002962720137975205
2022-06-20,-0.03163115272429439
2022-06-21,-0.05195262140837122
2022-06-22,0.012241837730461724
2022-06-23,-0.05754642046154233
2022-06-24,-0.02404643442947385
2022-06-27,-0.04566807939289668
2022-06-28,-0.09492387991747446
2022-06-29,-0.012805250365159494
2022-06-30,-0.04583659220744376
2022-07-01,-0.028151990937371568
2022-07-04,-0.016463577935979655
2022-07-05,-0.029250297492123822
2022-07-06,-0.04140667692765812
2022-07-07,-0.09107885511625237
2022-07-08,-0.01284493775220735
2022-07-11,0.0030781828688071712
2022-07-12,-0.014786124439087745
2022-07-13,-0.021072295050244678
2022-07-14,0.0538721086167752
2022-07-15,-0.05768697755509058
2022-07-18,-0.013083346126635122
2022-07-19,-0.06766415916286803
2022-07-20,-0.019516305625831613
2022-07-21,-0.031945225234789744
2022-07-22,-0.029290770008822
2022-07-25,-0.046737392673420176
2022-07-26,-0.053057020488772554
2022-07-27,0.008006148435126667
2022-07-28,-0.0043462856642145185
2022-07-29,-0.018658502132589558
2022-08-01,0.07596349135019774
2022-08-02,-0.033922912927955524
2022-08-03,-0.008601774574850509
2022-08-04,0.028426230247286025
2022-08-05,-0.0693390420549161
2022-08-08,0.002636664051168114
2022-08-09,-0.01723705090224077
2022-08-10,-0.09123235615986863
2022-08-11,-0.05227120288906476
2022-08-12,-0.03290086351974977
2022-08-15,0.011200208656530809
2022-08-16,-0.021946987945296682
2022-08-17,0.0036068678506986115
2022-08-18,-0.03329568667591047
2022-08-19,-0.07172186721155754
2022-08-22,-0.03445026569106949
2022-08-23,0.003006800670944526
2022-08-24,-0.049055462820398736
2022-08-25,-0.12426695939723906
2022-08-26,-0.03042954103053215
2022-08-29,-0.06316271299853107
2022-08-30,-0.005932182577919399
2022-08-31,-0.024347299727266902
2022-09-01,-0.06238932298924349
2022-09-02,-0.0723586196082378
2022-09-05,-0.043907118378120225
2022-09-06,-0.019048240989290376
2022-09-07,-0.0405405025634255
2022-09-08,-0.09184922070113304
2022-09-09,-0.01831746191242373
2022-09-13,0.05334668532574774
2022-09-14,0.038068161036479496
2022-09-15,-0.032333878400685905
2022-09-16,-0.03363695926589036
2022-09-19,-0.04323786377313655
2022-09-20,-0.009349323656506129
2022-09-21,-0.014512567351887736
2022-09-22,-0.01671449359713064
2022-09-23,-0.047717291855809654
2022-09-26,0.027713985573163135
2022-09-27,0.032545535703427886
2022-09-28,-0.02876058412108309
2022-09-29,-0.02716532691934257
2022-09-30,0.037728916861086474
2022-10-10,0.03197634289346191
2022-10-11,0.047824414368835194
2022-10-12,-0.03765666314959335
2022-10-13,-0.03004865668787327
2022-10-14,-0.01714947289706281
2022-10-17,-0.0336268403063889
2022-10-18,-0.017327539840149675
2022-10-19,-0.04524651066719799
2022-10-20,-0.020707091038084855
2022-10-21,0.04339280566033375
2022-10-24,-0.001104087986044531
2022-10-25,-0.11326795848492624
2022-10-26,-0.0062335197592076124
2022-10-27,0.034568203306522056
2022-10-28,0.005521080838333373
2022-10-31,-0.1194903372129156
2022-11-01,0.012524142859689055
2022-11-02,-0.017941974735050017
2022-11-03,-0.0822694269998835
2022-11-04,-0.010552062675164198
2022-11-07,-0.04915863772183916
2022-11-08,-0.03788174514683272
2022-11-09,-0.041052604888747755
2022-11-10,-0.10326449668885344
2022-11-11,-0.02797526314375486
2022-11-14,-0.029290529146410123
2022-11-15,-0.0786829281023682
2022-11-16,-0.0832998672609365
2022-11-17,-0.07820443935697521
2022-11-18,-0.013475587280646774
2022-11-21,-0.05975291757433272
2022-11-22,-0.05648083979833145
2022-11-23,-0.09825187881715287
2022-11-24,-0.07767817836294041
2022-11-25,-0.028473845986764893
2022-11-28,-0.08853352007550859
2022-11-29,-0.030676565804749815
2022-11-30,-0.08665165291885739
2022-12-01,-0.03931524519595595
2022-12-02,-0.0999765875834216
2022-12-05,0.0031208976346300634
2022-12-06,-0.0419468325000346
2022-12-07,-0.009176055387522263
2022-12-08,-0.017736414838001258
2022-12-09,0.002437535889492466
2022-12-12,-0.05437456087676822
2022-12-13,-0.017869955458806167
2022-12-14,-0.05303019794857157
2022-12-15,-0.043854158627189395
2022-12-16,-0.05279612889673136
2022-12-19,-0.061638575849488716
2022-12-20,-0.036351101617442864
2022-12-21,-0.043717278019180766
2022-12-22,-0.035434642877060996
2022-12-23,-0.15960189342373393
2022-12-26,-0.020350368666127206
2022-12-27,0.034123476534997935
2022-12-28,-0.07613394385613777
2022-12-29,-0.0033538710923974244
2022-12-30,-0.06927463635062102
2023-01-03,-0.03985693329996468
2023-01-04,-0.0030024785284902683
2023-01-05,0.02125453898861478
2023-01-06,0.017515242212281526
2023-01-09,0.05001773766261599
2023-01-10,0.011963348472499774
2023-01-11,-0.0005382952508346148
2023-01-12,-0.05197349055822017
2023-01-13,-0.0424723810720062
