Year,IC,IR,Turnover
2022,0.5022014965989072,4.742461040276005,15.188814598401096
2023,0.4083878963310571,3.8129010041332094,15.2601852772226
2024,-0.3736315305020854,-2.3258291796805617,15.180077922193435
