path,IC,IR,Turnover,Score,PassGates,max_abs_corr,oos_IC,oos_Score
/Volumes/T7/autoalpha_v2/autoalpha_v2/submit/autoalpha_20260423_035721_02.pq,1.2567735813989074,6.115429140527688,226.4375,282.7941756084634,True,0.0,0.6889868327253124,93.84613647929751
/Volumes/T7/autoalpha_v2/autoalpha_v2/submit/autoalpha_20260423_044306_02.pq,0.0,0.0,0.0,0.0,False,0.7653266825083335,0.0,0.0
/Volumes/T7/autoalpha_v2/autoalpha_v2/submit/autoalpha_20260423_122505_01.pq,1.0537436587405253,6.651159831084468,266.0880432128906,237.44698429375651,True,0.47956736332095407,0.8497520613878012,137.75148062073964
